[2025-03-14 02:24:30] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-14 02:24:30] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, create_zip_archive, wrapup
[2025-03-14 02:24:30] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-14 02:24:30] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-14 02:24:30] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-14 02:24:30] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-14 02:24:32] [class-ss-setup-task.php:33] Creating archive directory: C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070\
[2025-03-14 02:24:32] [class-ss-setup-task.php:72] Adding origin URL to queue: http://maxcarvajalhuegithubio.local/
[2025-03-14 02:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d393a7eb3c8-o9EWV9.tmp
[2025-03-14 02:25:43] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.fc9d01c2cd0ef46d20fd.bundle.min.js?simply_static_page=5896
[2025-03-14 02:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.fc9d01c2cd0ef46d20fd.bundle.min.js?simply_static_page=5896
[2025-03-14 02:25:43] [class-ss-url-fetcher.php:103] Filesize: 4358 bytes
[2025-03-14 02:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.fc9d01c2cd0ef46d20fd.bundle.min.js
[2025-03-14 02:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d393a7eb3c8-o9EWV9.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.fc9d01c2cd0ef46d20fd.bundle.min.js
[2025-03-14 02:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:43] [class-ss-page.php:119] Checking Content Identical:948fe7ca5760d35d48edbde88f821dd92905e4b6===. Value: FALSE
[2025-03-14 02:25:43] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/new-template.js
[2025-03-14 02:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:222; Total: 815
[2025-03-14 02:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d393a7f3470-sPbg4q.tmp
[2025-03-14 02:25:43] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/new-template.js?simply_static_page=5897
[2025-03-14 02:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/new-template.js?simply_static_page=5897
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:103] Filesize: 15470 bytes
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/new-template.js
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d393a7f3470-sPbg4q.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/new-template.js
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:44] [class-ss-page.php:119] Checking Content Identical:f0af2c28042512c89dbbcbb7a064e5afbf05ec34===. Value: FALSE
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/new-template.min.js
[2025-03-14 02:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:221; Total: 815
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d393a80c261-HW3Gb1.tmp
[2025-03-14 02:25:44] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/new-template.min.js?simply_static_page=5898
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/new-template.min.js?simply_static_page=5898
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:103] Filesize: 6809 bytes
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/new-template.min.js
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d393a80c261-HW3Gb1.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/new-template.min.js
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:44] [class-ss-page.php:119] Checking Content Identical:7db0da2e875071092623d7484453b85cce4c5186===. Value: FALSE
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/notes.js
[2025-03-14 02:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:220; Total: 815
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d393a81615e-7wgYom.tmp
[2025-03-14 02:25:44] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/notes.js?simply_static_page=5899
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/notes.js?simply_static_page=5899
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:103] Filesize: 24327 bytes
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/notes.js
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d393a81615e-7wgYom.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/notes.js
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:44] [class-ss-page.php:119] Checking Content Identical:366de50c4e26a31c874c43778552ff4eac436504===. Value: FALSE
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/notes.min.js
[2025-03-14 02:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:219; Total: 815
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d393a82b5a7-AyFonY.tmp
[2025-03-14 02:25:44] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/notes.min.js?simply_static_page=5900
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/notes.min.js?simply_static_page=5900
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:103] Filesize: 9275 bytes
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/notes.min.js
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d393a82b5a7-AyFonY.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/notes.min.js
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:44] [class-ss-page.php:119] Checking Content Identical:95f297445a9d5ccf03ac29b8aba412d92f2ada01===. Value: FALSE
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/onboarding.120a44527e5a7209a8e4.bundle.js
[2025-03-14 02:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:218; Total: 815
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d393a837698-MFWIut.tmp
[2025-03-14 02:25:44] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/onboarding.120a44527e5a7209a8e4.bundle.js?simply_static_page=5901
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/onboarding.120a44527e5a7209a8e4.bundle.js?simply_static_page=5901
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:103] Filesize: 131886 bytes
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/onboarding.120a44527e5a7209a8e4.bundle.js
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d393a837698-MFWIut.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/onboarding.120a44527e5a7209a8e4.bundle.js
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:44] [class-ss-page.php:119] Checking Content Identical:5531b278f5bab098232eb889ac75ce6ff246643d===. Value: FALSE
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/onboarding.cb1850dab52d5cd9ce5b.bundle.min.js
[2025-03-14 02:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:217; Total: 815
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d393a844b95-BC1rSN.tmp
[2025-03-14 02:25:44] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/onboarding.cb1850dab52d5cd9ce5b.bundle.min.js?simply_static_page=5902
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/onboarding.cb1850dab52d5cd9ce5b.bundle.min.js?simply_static_page=5902
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:103] Filesize: 60703 bytes
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/onboarding.cb1850dab52d5cd9ce5b.bundle.min.js
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d393a844b95-BC1rSN.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/onboarding.cb1850dab52d5cd9ce5b.bundle.min.js
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:44] [class-ss-page.php:119] Checking Content Identical:b7314de569985809780630aea4f946e880381d88===. Value: FALSE
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/packages/editor/editor.asset.php
[2025-03-14 02:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:216; Total: 815
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/packages/editor/editor.asset.php
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/packages/editor/editor.js
[2025-03-14 02:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:215; Total: 815
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d393a8596fa-mpUbDP.tmp
[2025-03-14 02:25:44] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/packages/editor/editor.js?simply_static_page=5904
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/packages/editor/editor.js?simply_static_page=5904
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:103] Filesize: 2950 bytes
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor/editor.js
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d393a8596fa-mpUbDP.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/packages/editor/editor.js
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:44] [class-ss-page.php:119] Checking Content Identical:adbb60806ffb1c25afeeb05d6731c9a63025541e===. Value: FALSE
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/packages/editor/editor.js.LICENSE.txt
[2025-03-14 02:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:214; Total: 815
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d393a8634e2-ILcr1V.tmp
[2025-03-14 02:25:44] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/packages/editor/editor.js.LICENSE.txt?simply_static_page=5905
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/packages/editor/editor.js.LICENSE.txt?simply_static_page=5905
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:103] Filesize: 1449 bytes
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor/editor.js.LICENSE.txt
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d393a8634e2-ILcr1V.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/packages/editor/editor.js.LICENSE.txt
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:44] [class-ss-page.php:119] Checking Content Identical:dd0fabb17790998f8e06fd005b61a20f51122f29===. Value: FALSE
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/packages/editor/editor.min.js
[2025-03-14 02:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:213; Total: 815
[2025-03-14 02:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d393a86c62e-kdJmvA.tmp
[2025-03-14 02:25:44] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/packages/editor/editor.min.js?simply_static_page=5906
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/packages/editor/editor.min.js?simply_static_page=5906
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:103] Filesize: 2118 bytes
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor/editor.min.js
[2025-03-14 02:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d393a86c62e-kdJmvA.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/packages/editor/editor.min.js
